Epoch 1/70 | LR: 0.000005 | Train Acc: 0.1337 | Val F1: 0.0584 | Val Acc: 0.0826
Epoch 26/70 | LR: 0.000097 | Train Acc: 0.7691 | Val F1: 0.5648 | Val Acc: 0.6317
Epoch 27/70 | LR: 0.000096 | Train Acc: 0.7671 | Val F1: 0.6113 | Val Acc: 0.6496
Epoch 28/70 | LR: 0.000095 | Train Acc: 0.7811 | Val F1: 0.5870 | Val Acc: 0.6295
Epoch 29/70 | LR: 0.000094 | Train Acc: 0.7990 | Val F1: 0.5456 | Val Acc: 0.5893
Epoch 30/70 | LR: 0.000092 | Train Acc: 0.7937 | Val F1: 0.6077 | Val Acc: 0.6496
Epoch 31/70 | LR: 0.000090 | Train Acc: 0.7739 | Val F1: 0.5710 | Val Acc: 0.5938
Epoch 32/70 | LR: 0.000088 | Train Acc: 0.7864 | Val F1: 0.5947 | Val Acc: 0.6161
Epoch 33/70 | LR: 0.000086 | Train Acc: 0.8284 | Val F1: 0.5855 | Val Acc: 0.6317
Epoch 34/70 | LR: 0.000084 | Train Acc: 0.8057 | Val F1: 0.5774 | Val Acc: 0.6228
Epoch 35/70 | LR: 0.000081 | Train Acc: 0.8258 | Val F1: 0.6102 | Val Acc: 0.6451
Epoch 36/70 | LR: 0.000079 | Train Acc: 0.8083 | Val F1: 0.6118 | Val Acc: 0.6429
Epoch 37/70 | LR: 0.000076 | Train Acc: 0.8333 | Val F1: 0.6094 | Val Acc: 0.6629
Epoch 38/70 | LR: 0.000073 | Train Acc: 0.8803 | Val F1: 0.6206 | Val Acc: 0.6607
Epoch 39/70 | LR: 0.000070 | Train Acc: 0.8367 | Val F1: 0.6055 | Val Acc: 0.6473
Epoch 40/70 | LR: 0.000067 | Train Acc: 0.8244 | Val F1: 0.6148 | Val Acc: 0.6629
Epoch 41/70 | LR: 0.000064 | Train Acc: 0.8505 | Val F1: 0.5892 | Val Acc: 0.6384
Epoch 42/70 | LR: 0.000061 | Train Acc: 0.8743 | Val F1: 0.6074 | Val Acc: 0.6562
Epoch 43/70 | LR: 0.000058 | Train Acc: 0.8440 | Val F1: 0.6105 | Val Acc: 0.6607
Epoch 44/70 | LR: 0.000055 | Train Acc: 0.8602 | Val F1: 0.5948 | Val Acc: 0.6384
Epoch 45/70 | LR: 0.000052 | Train Acc: 0.8370 | Val F1: 0.6181 | Val Acc: 0.6607
Epoch 46/70 | LR: 0.000048 | Train Acc: 0.8327 | Val F1: 0.6018 | Val Acc: 0.6540
Epoch 47/70 | LR: 0.000045 | Train Acc: 0.8512 | Val F1: 0.6395 | Val Acc: 0.6763
Epoch 48/70 | LR: 0.000042 | Train Acc: 0.8623 | Val F1: 0.6067 | Val Acc: 0.6451
Epoch 49/70 | LR: 0.000039 | Train Acc: 0.8292 | Val F1: 0.6101 | Val Acc: 0.6607
Epoch 50/70 | LR: 0.000036 | Train Acc: 0.8061 | Val F1: 0.6093 | Val Acc: 0.6384
Epoch 51/70 | LR: 0.000033 | Train Acc: 0.8530 | Val F1: 0.5965 | Val Acc: 0.6384
Epoch 52/70 | LR: 0.000030 | Train Acc: 0.8572 | Val F1: 0.6224 | Val Acc: 0.6741
Epoch 53/70 | LR: 0.000027 | Train Acc: 0.8625 | Val F1: 0.5916 | Val Acc: 0.6339
Epoch 54/70 | LR: 0.000024 | Train Acc: 0.8153 | Val F1: 0.5990 | Val Acc: 0.6429
Epoch 55/70 | LR: 0.000021 | Train Acc: 0.8378 | Val F1: 0.6116 | Val Acc: 0.6562
Epoch 56/70 | LR: 0.000019 | Train Acc: 0.9050 | Val F1: 0.6393 | Val Acc: 0.6942
Epoch 57/70 | LR: 0.000016 | Train Acc: 0.8557 | Val F1: 0.6162 | Val Acc: 0.6607
Epoch 58/70 | LR: 0.000014 | Train Acc: 0.8623 | Val F1: 0.6365 | Val Acc: 0.6853
Epoch 59/70 | LR: 0.000012 | Train Acc: 0.8060 | Val F1: 0.6186 | Val Acc: 0.6719
Epoch 60/70 | LR: 0.000010 | Train Acc: 0.8736 | Val F1: 0.6081 | Val Acc: 0.6518
Epoch 61/70 | LR: 0.000008 | Train Acc: 0.8541 | Val F1: 0.6172 | Val Acc: 0.6719
Epoch 62/70 | LR: 0.000006 | Train Acc: 0.8863 | Val F1: 0.6159 | Val Acc: 0.6652
