Epoch 1/50 | LR: 0.000005 | Train Acc: 0.1187 | Val F1: 0.0365 | Val Acc: 0.1964
Epoch 20/50 | LR: 0.000095 | Train Acc: 0.7222 | Val F1: 0.5822 | Val Acc: 0.6496
Epoch 21/50 | LR: 0.000093 | Train Acc: 0.7426 | Val F1: 0.5539 | Val Acc: 0.5647
Epoch 22/50 | LR: 0.000090 | Train Acc: 0.7558 | Val F1: 0.5757 | Val Acc: 0.6339
Epoch 23/50 | LR: 0.000088 | Train Acc: 0.7125 | Val F1: 0.5773 | Val Acc: 0.6138
Epoch 24/50 | LR: 0.000084 | Train Acc: 0.7688 | Val F1: 0.6044 | Val Acc: 0.6540
Epoch 25/50 | LR: 0.000081 | Train Acc: 0.8022 | Val F1: 0.5772 | Val Acc: 0.5960
Epoch 26/50 | LR: 0.000077 | Train Acc: 0.8186 | Val F1: 0.6148 | Val Acc: 0.6473
Epoch 27/50 | LR: 0.000074 | Train Acc: 0.7882 | Val F1: 0.6368 | Val Acc: 0.6987
Epoch 28/50 | LR: 0.000070 | Train Acc: 0.7832 | Val F1: 0.6153 | Val Acc: 0.6719
Epoch 29/50 | LR: 0.000065 | Train Acc: 0.8372 | Val F1: 0.6183 | Val Acc: 0.6786
Epoch 30/50 | LR: 0.000061 | Train Acc: 0.7805 | Val F1: 0.6306 | Val Acc: 0.6763
Epoch 31/50 | LR: 0.000057 | Train Acc: 0.7903 | Val F1: 0.6292 | Val Acc: 0.6808
Epoch 32/50 | LR: 0.000052 | Train Acc: 0.8170 | Val F1: 0.6093 | Val Acc: 0.6652
Epoch 33/50 | LR: 0.000048 | Train Acc: 0.8342 | Val F1: 0.6079 | Val Acc: 0.6562
Epoch 34/50 | LR: 0.000043 | Train Acc: 0.7610 | Val F1: 0.6172 | Val Acc: 0.6719
Epoch 35/50 | LR: 0.000039 | Train Acc: 0.8404 | Val F1: 0.6153 | Val Acc: 0.6741
Epoch 36/50 | LR: 0.000034 | Train Acc: 0.8463 | Val F1: 0.6395 | Val Acc: 0.6875
Epoch 37/50 | LR: 0.000030 | Train Acc: 0.8610 | Val F1: 0.6319 | Val Acc: 0.6674
Epoch 38/50 | LR: 0.000026 | Train Acc: 0.8337 | Val F1: 0.6354 | Val Acc: 0.7009
Epoch 39/50 | LR: 0.000022 | Train Acc: 0.8619 | Val F1: 0.6332 | Val Acc: 0.6897
Epoch 40/50 | LR: 0.000019 | Train Acc: 0.8540 | Val F1: 0.6481 | Val Acc: 0.7076
Epoch 41/50 | LR: 0.000015 | Train Acc: 0.8563 | Val F1: 0.6234 | Val Acc: 0.6942
Epoch 42/50 | LR: 0.000012 | Train Acc: 0.8315 | Val F1: 0.6384 | Val Acc: 0.7009
Epoch 43/50 | LR: 0.000010 | Train Acc: 0.8425 | Val F1: 0.6416 | Val Acc: 0.7098
Epoch 44/50 | LR: 0.000007 | Train Acc: 0.8332 | Val F1: 0.6386 | Val Acc: 0.6964
Epoch 45/50 | LR: 0.000005 | Train Acc: 0.8838 | Val F1: 0.6502 | Val Acc: 0.7143
Epoch 46/50 | LR: 0.000003 | Train Acc: 0.8061 | Val F1: 0.6271 | Val Acc: 0.6920
Epoch 47/50 | LR: 0.000002 | Train Acc: 0.8543 | Val F1: 0.6476 | Val Acc: 0.7076
Epoch 48/50 | LR: 0.000001 | Train Acc: 0.8370 | Val F1: 0.6451 | Val Acc: 0.7031
Epoch 49/50 | LR: 0.000000 | Train Acc: 0.8458 | Val F1: 0.6428 | Val Acc: 0.7054
Epoch 50/50 | LR: 0.000000 | Train Acc: 0.8632 | Val F1: 0.6399 | Val Acc: 0.7009
