Epoch 1/50 | LR: 0.000005 | Train Acc: 0.1165 | Val F1: 0.0320 | Val Acc: 0.0759
Epoch 27/50 | LR: 0.000074 | Train Acc: 0.7831 | Val F1: 0.6465 | Val Acc: 0.6875
Epoch 28/50 | LR: 0.000070 | Train Acc: 0.7795 | Val F1: 0.6336 | Val Acc: 0.6875
Epoch 29/50 | LR: 0.000065 | Train Acc: 0.7361 | Val F1: 0.6408 | Val Acc: 0.6808
Epoch 30/50 | LR: 0.000061 | Train Acc: 0.8435 | Val F1: 0.6343 | Val Acc: 0.6920
Epoch 31/50 | LR: 0.000057 | Train Acc: 0.8287 | Val F1: 0.6512 | Val Acc: 0.6942
Epoch 32/50 | LR: 0.000052 | Train Acc: 0.8037 | Val F1: 0.6518 | Val Acc: 0.6763
Epoch 33/50 | LR: 0.000048 | Train Acc: 0.8529 | Val F1: 0.6655 | Val Acc: 0.7054
Epoch 34/50 | LR: 0.000043 | Train Acc: 0.8391 | Val F1: 0.6536 | Val Acc: 0.6942
Epoch 35/50 | LR: 0.000039 | Train Acc: 0.8266 | Val F1: 0.6579 | Val Acc: 0.6964
Epoch 36/50 | LR: 0.000034 | Train Acc: 0.7782 | Val F1: 0.6467 | Val Acc: 0.6897
Epoch 37/50 | LR: 0.000030 | Train Acc: 0.8600 | Val F1: 0.6545 | Val Acc: 0.7054
Epoch 38/50 | LR: 0.000026 | Train Acc: 0.8019 | Val F1: 0.6298 | Val Acc: 0.6763
Epoch 39/50 | LR: 0.000022 | Train Acc: 0.8093 | Val F1: 0.6614 | Val Acc: 0.7009
Epoch 40/50 | LR: 0.000019 | Train Acc: 0.8189 | Val F1: 0.6467 | Val Acc: 0.6942
Epoch 41/50 | LR: 0.000015 | Train Acc: 0.8564 | Val F1: 0.6553 | Val Acc: 0.7054
Epoch 42/50 | LR: 0.000012 | Train Acc: 0.8560 | Val F1: 0.6705 | Val Acc: 0.7254
Epoch 43/50 | LR: 0.000010 | Train Acc: 0.8342 | Val F1: 0.6612 | Val Acc: 0.7098
Epoch 44/50 | LR: 0.000007 | Train Acc: 0.8233 | Val F1: 0.6536 | Val Acc: 0.7009
Epoch 45/50 | LR: 0.000005 | Train Acc: 0.8552 | Val F1: 0.6650 | Val Acc: 0.7165
Epoch 46/50 | LR: 0.000003 | Train Acc: 0.8539 | Val F1: 0.6654 | Val Acc: 0.7076
Epoch 47/50 | LR: 0.000002 | Train Acc: 0.8492 | Val F1: 0.6725 | Val Acc: 0.7210
Epoch 48/50 | LR: 0.000001 | Train Acc: 0.8272 | Val F1: 0.6590 | Val Acc: 0.6987
Epoch 49/50 | LR: 0.000000 | Train Acc: 0.8125 | Val F1: 0.6699 | Val Acc: 0.7098
Epoch 50/50 | LR: 0.000000 | Train Acc: 0.8128 | Val F1: 0.6600 | Val Acc: 0.7009
